,noteId
1465,1403175788522790914
1466,1359645023533293572
1467,1389338547811934208
1468,1394125121695145984
1469,1394652385067294720
1470,1369451899674583040
1471,1360367050565246976
1472,1388553461545984000
1473,1401562880810573824
1474,1378889874116337665
1475,1365498350401904641
1476,1372237963019575297
1477,1388961767779360769
1478,1371857362546483201
1479,1357471855758696449
1480,1387901827430113281
1481,1401377339397791745
1482,1357522989592502273
1483,1361060042296942593
1484,1392291574319570946
1485,1388995696712376322
1486,1378583240328503298
1487,1407596231489118210
1488,1401021898272694274
1489,1405033810413117442
1490,1399747374881333250
1491,1379095386657284099
1492,1402975152057507843
1493,1364647256125759491
1494,1404544605819920388
1495,1361888637017808900
1496,1359879176170397700
1497,1400226563745013764
1498,1372921133268361221
1499,1408218797065003013
1500,1398415415026540549
1501,1362118176411115525
1502,1385346241660346373
1503,1355347155301638146
1504,1367609663949266951
1505,1365901558609764359
1506,1405968945224560640
1507,1407797802428739584
1508,1374165195380174848
1509,1408110312168042496
1510,1357126070999396352
1511,1403344893515345920
1512,1399891204611923976
1513,1361865770481954817
1514,1358646314905579521
1515,1362246874405744641
1516,1370226500755206145
1517,1354911835305226241
1518,1354851366561329153
1519,1391205367229657089
1520,1393757001394630657
1521,1392532879612260353
1522,1384327569844154369
1523,1378143107485741058
1524,1363877661307777026
1525,1409012296169500674
1526,1398102385935986690
1527,1380437183870480386
1528,1371385148407701514
1529,1401727914094309379
1530,1408216818028851203
1531,1354889733000867843
1532,1354979920301207555
1533,1401348501313892355
1534,1377738588067037185
1535,1372217120721940484
1536,1376913101799501828
1537,1392623788265779205
1538,1395202321576046597
1539,1357195432925908993
1540,1385263766212915206
1541,1371542511987142662
1542,1354852976301649928
1543,1371968783800283144
1544,1371939674692988937
1545,1394772681703239691
1546,1385021921423630336
1547,1400851888124305408
1548,1405218941950074880
1549,1372307561043566592
1550,1369147915034271744
1551,1387063174994698241
1552,1362632784955678721
1553,1374410436221706241
1554,1379868060861964289
1555,1362168872955125761
1556,1357426617094610946
1557,1393530269118865410
1558,1358490295030018048
1559,1409172163219714048
1560,1404448851663101955
1561,1384241596162482179
1562,1373367264456503297
1563,1405179188596731905
1564,1404530711986466818
1565,1377684369456787458
1566,1390793820363661317
1567,1357863252823142403
1568,1406744363049394176
1569,1404559607943634944
1570,1390280015619792896
1571,1387064810853081088
1572,1379070093787766790
1573,1403193792942022657
1574,1404977767737958401
1575,1390654191727779842
1576,1391447864572878850
1577,1394848549515534338
1578,1407862006586253315
1579,1389368356835401732
1580,1362127399220105218
1581,1376391232390303744
1582,1377281345605472256
1583,1385609241457725440
1584,1392454535805800448
1585,1386701818055495681
1586,1398392060697251841
1587,1388163945383464961
1588,1387610134046707713
1589,1368719188949340162
1590,1390035600024145922
1591,1354864965916614656
1592,1376478271605366784
1593,1364273005275176960
1594,1355151973079638016
1595,1376726681818370050
1596,1381711822877757443
1597,1393340055184347139
1598,1365061690220404737
1599,1392594189888655364
1600,1387935018996076548
1601,1370130359644459012
1602,1389248990286319621
1603,1354815735491518467
1604,1409133531696091141
1605,1406687455156244489
1606,1354907523854295042
1607,1354865469212254210
1608,1386205872016306176
1609,1357038969234599936
1610,1376392590086582272
1611,1385958226374635520
1612,1355519164803395584
1613,1354864175789584384
1614,1384727264840069121
1615,1356367781957152769
1616,1402055719508193281
1617,1388126298485239809
1618,1355278131989524481
1619,1404305418000740354
1620,1389569110078599169
1621,1367839281927106561
1622,1360345454316302337
1623,1403372062664765441
1624,1354970348370997250
1625,1357740406109319170
1626,1376701294346448898
1627,1380865808612667394
1628,1358980985644331010
1629,1406729482631852036
1630,1384527497711267843
1631,1354984080505516035
1632,1362018642267942915
1633,1371137160909369347
1634,1384342132819963909
1635,1380535202120937477
1636,1362826439851192324
1637,1405205068849295364
1638,1361888331123077124
1639,1377336453504643077
1640,1391751494500823045
1641,1394138236717576197
1642,1407410570408701957
1643,1374002982308753413
1644,1362787240850698246
1645,1370916884359622662
1646,1386017450991497222
1647,1373375555551309830
1648,1357029533799624710
1649,1370195381259284487
1650,1357516144819777543
1651,1371916666863562760
1652,1372307662289973256
1653,1363170116662407175
1654,1395457899619627017
1655,1354939510199627784
1656,1406982416854626312
1657,1355632413611864073
1658,1390673549753528329
1659,1390126815516241929
1660,1360744078552543241
1661,1388190342047019017
1662,1392213606062829577
1663,1395924160971485194
1664,1396246821228457994
1665,1404822878479134730
1666,1387174701395554315
1667,1362945873358041098
1668,1402727120279908362
1669,1395553437899796483
1670,1391929215042433027
1671,1378106563374776321
1672,1356987181106102273
1673,1375749200009396225
1674,1387595908578226189
1675,1398423398452244493
1676,1381802591642877953
1677,1366419073907720193
1678,1375213572725309442
1679,1359602533157732354
1680,1359302994253217794
1681,1397540574262022144
1682,1374740416914948100
1683,1383048382038573060
1684,1405949696435113986
1685,1375226635935449093
1686,1365916982265151493
1687,1355737144367730688
1688,1361895220124798976
1689,1362771961026400257
1690,1366864021215989761
1691,1359561849017159681
1692,1355371862533033985
1693,1364634506746089473
1694,1355167362362855426
1695,1354961536356405250
1696,1366449325581225987
1697,1357678667623780355
1698,1364289656976789507
1699,1356018165050912768
1700,1368311358966611973
1701,1374757451124371456
1702,1355565270912397312
1703,1375213675200573440
1704,1354977919337164801
1705,1355182413467545601
1706,1376433360684380162
1707,1370591292246388740
1708,1354863802894970884
1709,1376904228418023429
1710,1370944097838624773
1711,1405289313114505216
1712,1364484898241740800
1713,1400938391802314752
1714,1389324443583873024
1715,1362881706865295360
1716,1367206960861380608
1717,1382719124581744641
1718,1379560108175228928
1719,1386353436774465536
1720,1400247230330667008
1721,1395142185931079680
1722,1366920310147088385
1723,1375152700757737473
1724,1375750867211616258
1725,1388532382593024002
1726,1393365638987481090
1727,1394429662223237122
1728,1403083162649985027
1729,1405178291418398723
1730,1359323799544496131
1731,1400615552524058627
1732,1388169581370376195
1733,1355652472216322051
1734,1362477010556125187
1735,1389614132169637892
1736,1355650032305799172
1737,1391840102280691717
1738,1365728081768448004
1739,1355007180190089220
1740,1383932083865747461
1741,1364751265700347909
1742,1378906198204841989
1743,1360887631299575814
1744,1355778871744888838
1745,1393445856452378630
1746,1380710847719243781
1747,1384865949916954631
1748,1409441824968638471
1749,1405458523438284806
1750,1404558665877651462
1751,1405184489572253698
1752,1383593461216018440
1753,1374411401431711753
1754,1374400598762684425
1755,1365335057540415498
1756,1376121530673889290
1757,1354772434076000256
1758,1358904042257342465
1759,1365770732052111361
1760,1363892465107951618
1761,1363511520836149251
1762,1354980021790793732
1763,1367579048407425029
1764,1362415237346058245
1765,1396648177625968640
1766,1387630143770963968
1767,1393366380699955200
1768,1393633274719875072
1769,1386684970429820928
1770,1390159721206886401
1771,1387162024359211008
1772,1387977029874855936
1773,1384676144100913153
1774,1386792590570401793
1775,1389968895793147906
1776,1392305005441560578
1777,1390004740948471810
1778,1393029746498449410
1779,1389899253905076226
1780,1386527866846949378
1781,1393690180226363394
1782,1389399478441062403
1783,1394485788331716611
1784,1385239144671195139
1785,1387008968183230467
1786,1390490235159687171
1787,1394139532992425988
1788,1386897110554095620
1789,1388263885975826436
1790,1389337992414867461
1791,1386654601961779205
1792,1390467140315230213
1793,1394337245625298949
1794,1384877008698716165
1795,1387158945698131974
1796,1392971642893217798
1797,1395867120815288326
1798,1390406016148418566
1799,1395747642915926022
1800,1385683886060056583
1801,1395046497268510727
1802,1393177793970810887
1803,1394140677278248968
1804,1394776802443374600
1805,1392311544738983946
1806,1387182166614978571
1807,1396245022937427980
1808,1375801402983907328
1809,1396918361355956238
1810,1355207612908896256
1811,1354900072748744706
1812,1355579180294012930
1813,1358095068150824962
1814,1363801725128343555
1815,1379064770532421632
1816,1406625155951087616
1817,1387658834244784128
1818,1387846191153664000
1819,1392673008981102592
1820,1402350384195293185
1821,1385684682491285505
1822,1384525640502857729
1823,1386686399794106370
1824,1406867992261152770
1825,1389401257950040066
1826,1390373982143238147
1827,1397362284171874308
1828,1402052633272242180
1829,1395524143345397760
1830,1400120391591358464
1831,1355659132607492096
1832,1376217969030688768
1833,1356678991449518081
1834,1384977025140617217
1835,1400161855541178369
1836,1379224528514019329
1837,1374437240928038913
1838,1408729183455531014
1839,1371637534921420802
1840,1355646757363871746
1841,1408317493140090882
1842,1407907092271296514
1843,1395138590070370306
1844,1368052248224296962
1845,1393934864869740551
1846,1375275418694021123
1847,1371916241330376710
1848,1358149232016977920
1849,1358936448351825920
1850,1355992580023087104
1851,1357546990612205570
1852,1355365108990570497
1853,1367519796430991367
1854,1366153377630089218
1855,1354875593180016642
1856,1392226782435229696
1857,1377334178790916096
1858,1379957069281902592
1859,1374102188285378560
1860,1369777395327188992
1861,1386399871003934720
1862,1409131055748104192
1863,1365327208793993219
1864,1371618351957557249
1865,1389643627035508737
1866,1370223950995800065
1867,1388334921643606017
1868,1361492338384715777
1869,1372901936958160897
1870,1400720247464804354
1871,1404844171312119810
1872,1356681135514861570
1873,1408545565772759042
1874,1407088508720791554
1875,1354874210452049920
1876,1370133610553032706
1877,1355725905419636736
1878,1358156831114280962
1879,1379420930561163266
1880,1368586236202389504
1881,1393604093856333827
1882,1360737052715794435
1883,1361398785339965443
1884,1367221789214969857
1885,1376738764043653121
1886,1356716354380906499
1887,1358854915360100353
1888,1357414416011038721
1889,1355632574505226241
1890,1367590416032350211
1891,1366371793460752390
1892,1375478559477743620
1893,1361484781423312900
1894,1361385379799044098
1895,1396654144581156868
1896,1405592274474577920
1897,1355642523683860481
1898,1361328150119133185
1899,1382104264936468483
1900,1395404186536357889
1901,1379304330055069701
1902,1387487725008400384
1903,1355947507969306624
1904,1354981426735755264
1905,1356371452073750528
1906,1354972085530013697
1907,1355725220728942594
1908,1355222746821701635
1909,1354903835660136452
1910,1354869279548649477
1911,1355238136452886534
1912,1355332804704350216
1913,1354903766215045128
1914,1354961584897011725
1915,1354904090715828234
1916,1387021790141165579
1917,1358855638793793548
1918,1402724498873462797
1919,1362607579118120975
1920,1385285607526739984
1921,1357457647289724935
1922,1409524926260854789
1923,1356963973069946885
1924,1375319829230534662
1925,1358851948183699462
1926,1359917267174178822
